target_month,cash,hurdle,market,total_gross,long_contribution,short_contribution,gross,net,n,max_weight,missing_n,missing_gross,traded_0,total_0,traded_10,total_10,traded_20,total_20,traded_30,total_30,traded_50,total_50,adverse_missing_total_20,model
2022-01,0.000125,0.0034583333333333,-0.0525850891069997,0.026066075638237776,-0.043711693290532955,0.06965276892877073,2.0,0.05023113299464299,200,0.019497688670053574,0,0.0,0.6117780565749288,0.026066075638237776,0.6118682334777239,0.02545420740476005,0.6119585316006242,0.02484215857503653,0.6120489567846568,0.024229928767883806,0.6122301841789638,0.02300492471734296,0.02484215857503653,lasso
2022-02,0.000275,0.0036083333333333,-0.0313605208667826,0.002663559575729802,0.0002905879027452964,0.0020979716729845064,2.0,0.1423079392239699,200,0.021423079392239704,1,0.018576920607760304,0.46224635014691356,0.002663559575729802,0.4621032928125385,0.0022014562829172635,0.4619600223574588,0.0017396395310148845,0.46181653823443636,0.0012781099610264931,0.46152892679174284,0.0003559149417710879,-0.016837281076745418,lasso
2022-03,0.0003666666666666,0.0037,0.03577323877328,-0.006469481398564193,0.009985479027070535,-0.016821627092301332,1.9999999999999998,0.1331463515191481,200,0.018232783191315747,0,0.0,0.5452756894484893,-0.006469481398564193,0.545396203619804,-0.007014877602183997,0.5455167541458883,-0.00756051490685597,0.5456373408059936,-0.008106393420982173,0.5458786216385084,-0.009198874506756735,-0.00756051490685597,lasso
2022-04,0.0006333333333333,0.0039666666666666,-0.0879567191490393,0.00530723515633918,-0.07251371090169556,0.07718761272470143,2.0,0.14786187388895644,200,0.017857195709669475,1,0.017454607904771838,0.5029929549985812,0.00530723515633918,0.503309267627579,0.0048039258887116005,0.5036260679780658,0.004299983020383048,0.5039433571489818,0.0037954050848922347,0.5045794063616419,0.0027843381245309705,-0.01315462488438879,lasso
2022-05,0.0008166666666666,0.00415,5.324388360872234e-05,0.008892784172650369,0.026281531737760405,-0.01820541423177663,2.0,0.14566611604952562,200,0.017920855900160428,0,0.0,0.5277956953495437,0.008892784172650369,0.5276425601721051,0.008365141612478264,0.5274890784387938,0.007837806015772782,0.5273352488897203,0.007310778425981208,0.5270519888729264,0.006257524228285736,0.007837806015772782,lasso
2022-06,0.0012416666666666,0.004575,-0.0839199932238664,-0.006823097642657232,-0.07167254522142363,0.06360778091209981,2.0,0.144840425344813,200,0.0198517697710037,0,0.0,0.491057401446237,-0.006823097642657232,0.49110636313541634,-0.007314204005792649,0.49115534756243995,-0.007805408337782112,0.49120435462115786,-0.008296710706520705,0.49130244806692264,-0.009279609882991846,-0.007805408337782112,lasso
2022-07,0.0018583333333333,0.0051916666666666,0.0911163476322058,0.012507233323916392,0.10453846461211164,-0.09388956462152853,2.0,0.1326325656727504,200,0.02048145593790831,1,0.02048145593790831,0.4801117994515967,0.012507233323916392,0.4801535807018999,0.012027079743214491,0.4801954116602703,0.011546842500595851,0.4802372924187588,0.011066521446660114,0.4803212037102983,0.0101056273053649,-0.008934613437312458,lasso
2022-08,0.0021916666666666,0.005525,-0.0424401192168104,0.0001459870469041765,-0.03888563014289659,0.036839950523134164,2.0,0.11095249114060324,200,0.017082307301683152,1,0.017082307301683152,0.49598994071879177,0.0001459870469041765,0.4963311648578993,-0.0003503441179537228,0.4966727724760458,-0.0008473584980479153,0.4970147643108916,-0.0013450572460284981,0.49769990359164196,-0.002342512471054033,-0.017929665799731067,lasso
2022-09,0.0026083333333333,0.0059416666666666,-0.0933957016434893,-0.0003256342087937609,-0.08527227744731238,0.08233830990518531,2.0,0.10314858362734869,200,0.019961343450277492,0,0.0,0.5179425482777578,-0.0003256342087937609,0.5178955899706879,-0.0008435297987644488,0.5178485202744039,-0.0013613312493425686,0.5178013388166655,-0.0018790382252437572,0.5177066391193508,-0.0029141674043905146,-0.0013613312493425686,lasso
2022-10,0.0031,0.0064333333333333,0.0798634545768932,0.016345649720112758,0.11131309542827336,-0.0980674457081606,2.0,0.09105939844699384,200,0.0178295385120732,0,0.0,0.44097438154231944,0.016345649720112758,0.44098918465427306,0.015904660535458484,0.44100400042507004,0.015463641719262618,0.4410188288606115,0.015022593233530923,0.441048523749241,0.014140407101366553,0.015463641719262618,lasso
